"cluster","heatwave_type","activity_type","bin_left","bin_right","bar_height","histogram_scale"
"2","day","run","9.375975000000016","9.822450000000014","0.0028273274045134","share"
"2","day","run","9.822450000000014","10.268925000000015","0.0020253945406878","share"
"2","day","run","10.268925000000015","10.715400000000017","0.002004832159564","share"
"2","day","walk","0.0","0.4464750000000007","0.0030226700251889","share"
"2","day","walk","0.4464750000000007","0.8929500000000014","0.0038862900323857","share"
"2","day","walk","0.8929500000000014","1.339425000000002","0.0037526345550814","share"
"2","day","walk","1.339425000000002","1.7859000000000027","0.0033722305042923","share"
"2","day","walk","1.7859000000000027","2.2323750000000038","0.0026525471649617","share"
"2","day","walk","2.2323750000000038","2.678850000000004","0.0024057985914768","share"
"2","day","walk","2.678850000000004","3.125325000000005","0.0022104559708014","share"
"2","day","walk","3.125325000000005","3.5718000000000054","0.0018300519200123","share"
"2","day","walk","3.5718000000000054","4.018275000000006","0.0015524597748419","share"
"2","day","walk","4.018275000000006","4.464750000000007","0.0017889271577648","share"
"2","day","walk","4.464750000000007","4.911225000000007","0.0017889271577648","share"
"2","day","walk","4.911225000000007","5.357700000000008","0.001387960725852","share"
"2","day","walk","5.357700000000008","5.804175000000009","0.0020768004934971","share"
"2","day","walk","5.804175000000009","6.250650000000009","0.0013468359636045","share"
"2","day","walk","6.250650000000009","6.69712500000001","0.0008636200071968","share"
"2","day","walk","6.69712500000001","7.143600000000011","0.0011617745334909","share"
"2","day","walk","7.143600000000011","7.590075000000011","0.0009355883411299","share"
"2","day","walk","7.590075000000011","8.036550000000013","0.0006579961959594","share"
"2","day","walk","8.036550000000013","8.483025000000012","0.0011720557240528","share"
"2","day","walk","8.483025000000012","8.929500000000013","0.0007299645298925","share"
"2","day","walk","8.929500000000013","9.375975000000016","0.00077108929214","share"
"2","day","walk","9.375975000000016","9.822450000000014","0.0007299645298925","share"
"2","day","walk","9.822450000000014","10.268925000000015","0.0006374338148357","share"
"2","day","walk","10.268925000000015","10.715400000000017","0.000616871433712","share"
"2","night","ride","0.0","0.4594083333333338","0.0545414719626168","share"
"2","night","ride","0.4594083333333338","0.9188166666666676","0.0722838785046729","share"
"2","night","ride","0.9188166666666676","1.3782250000000016","0.0548335280373831","share"
"2","night","ride","1.3782250000000016","1.8376333333333357","0.0410338785046729","share"
"2","night","ride","1.8376333333333357","2.297041666666669","0.0361419392523364","share"
"2","night","ride","2.297041666666669","2.756450000000003","0.0367260514018691","share"
"2","night","ride","2.756450000000003","3.215858333333337","0.0225613317757009","share"
"2","night","ride","3.215858333333337","3.675266666666671","0.024313668224299","share"
"2","night","ride","3.675266666666671","4.134675000000005","0.0226343457943925","share"
"2","night","ride","4.134675000000005","4.594083333333339","0.0222692757009345","share"
"2","night","ride","4.594083333333339","5.053491666666672","0.0164281542056074","share"
"2","night","ride","5.053491666666672","5.512900000000006","0.0169392523364485","share"
"2","night","ride","5.512900000000006","5.97230833333334","0.0188376168224299","share"
"2","night","ride","5.97230833333334","6.431716666666674","0.011536214953271","share"
"2","night","ride","6.431716666666674","6.891125000000008","0.0091997663551401","share"
"2","night","ride","6.891125000000008","7.350533333333342","0.0126314252336448","share"
"2","night","ride","7.350533333333342","7.809941666666676","0.0089807242990654","share"
